old;7:7;550695260;22
trouble responsibility;4:18;620901495;865
raise cultural;0:41;725327;167
let;1:38;482171225;975
detail include;1:8;929658371;4
loss campaign;3:14;373977362;514
particularly;10:8;91216977;94
small ever;3:4;865922327;717
buy;10:33;67882954;618
development;6:15;922842744;815
since;6:42;385969643;338
including;10:22;996148567;95
agree;0:53;294513203;326
move;2:48;592827511;956
about knowledge;4:51;749008627;918
system star;2:21;632083505;149
measure;6:30;582020064;444
surface above;8:9;602627727;796
food health;4:34;176738005;55
employee;4:36;445591004;634
quite interview;6:20;284119461;546
general;10:20;735058053;57
president surface;4:49;597939545;247
democratic authority;7:2;803816889;710
itself city;1:27;728635598;566
dream whatever;7:15;327008207;876
ever specific;8:2;720270604;878
wife maybe;0:34;930885335;784
bed;2:14;965302624;429
throw;5:45;634881864;570
eat Democrat;3:23;940585897;261
class;8:43;173334546;444
sea;2:49;762414846;359
value some;7:51;611040069;926
lose;9:55;431611113;424
I choose;4:28;908152235;144
want;9:56;414169990;418
main case;10:10;852492621;501
wish but;1:19;601865790;14
bit expect;8:53;384973863;505
thousand admit;4:25;941146667;709
check;8:26;333338021;514
serious;0:26;280182540;328
customer;10:37;403797397;975
actually heart;2:47;801314211;761
seven skill;3:2;262270109;633
people;6:1;866903122;935
may;5:37;746809382;857
beat once;6:42;170595831;518
pattern;7:24;230500751;616
discussion;8:9;166370241;810
much member;8:20;644405717;482
management have;3:0;441237141;905
must;0:11;745879787;812
here;6:11;316722942;93
green;8:33;573587335;483
great risk;5:53;226568191;727
have;0:23;877158091;848
culture;3:9;947544349;375
commercial her;7:32;827178546;587
store;0:11;351897979;546
scene since;5:46;163403935;851
record history;4:15;156708277;762
response pattern;10:12;709808788;384
from;10:22;574571890;979
husband expect;6:22;633264732;782
perhaps;3:42;807215807;561
opportunity;2:8;254336744;892
fall;1:8;504753646;159
or capital;4:8;350258469;15
up;9:11;136008949;467
source perform;2:9;372674036;885
seek same;8:46;992870937;675
nearly;9:58;388649975;281
quickly organization;2:57;50310998;324
recognize speak;9:36;342246260;852
energy;4:4;791723787;998
suffer;2:36;944819857;357
weight;4:34;910875990;350
result;3:10;63313739;776
consumer;6:57;804704332;918
score;10:48;630173645;389
run including;0:46;33275190;856
modern process;4:21;31859119;514
reduce;6:38;724917442;626
foot;3:18;125602596;713
down;10:27;985901923;891
Republican race;0:6;936547317;659
care staff;2:4;263842823;490
difference;9:10;769160483;951
over radio;0:8;262232828;968
character wait;6:3;393365527;383
indicate early;6:37;533575328;606
feeling;0:25;774761325;359
report;5:52;32314675;155
old;9:54;456414468;261
goal;3:55;785829027;721
small;3:25;385488455;872
window;0:18;823813374;757
upon;4:32;555193938;120
win;3:54;129052269;686
term;8:32;91679808;43
be everyone;1:44;573331522;130
word;10:44;262693871;198
against popular;0:18;476920675;608
than;8:20;118462722;219
enjoy;0:3;882930706;654
fact though;5:23;904083051;684
discussion;7:40;811858812;623
maintain;9:44;162501348;938
life;1:42;683445656;799
system;8:21;260317506;546
worry;3:47;203032656;801
always window;4:40;275724515;373
man;5:5;484971545;639
sister American;4:42;879455229;844
system;5:8;284189221;706
community Mrs;0:10;66280091;97
among television;10:6;66382212;652
fund threat;10:30;494382796;251
give new;6:13;479661244;139
than;7:21;690392472;77
police;5:12;73555654;652
vote;9:2;870766578;371
ever word;3:24;387369352;451
safe writer;4:2;503529556;487
believe arrive;4:50;101995871;272
defense;2:42;413360486;165
scientist;5:55;892808782;75
hot;3:40;841706634;24
key;3:29;801710117;602
clear community;3:37;807010731;55
democratic;8:58;552561495;814
though stock;6:34;256036980;703
though;3:22;749146848;925
affect fine;6:20;23050705;272
black;1:20;10258341;208
nor;1:35;739871708;30
during hard;1:58;405020977;424
goal;10:17;784965510;37
minute;4:48;142815697;127
home;10:3;655117215;451
fly;7:31;605304013;552
without arrive;0:30;817377856;249
might;10:58;105842107;508
push;3:40;928265713;770
religious;2:42;265973690;394
produce doctor;0:45;689994953;557
weight business;8:39;27391674;675
down close;10:39;517124507;311
as dinner;4:15;336348303;781
list house;0:36;951485893;391
institution study;9:58;121458640;37
at;4:1;191844329;416
computer ahead;3:54;450019078;857
maybe walk;4:47;349321474;394
reveal;2:59;734073826;916
staff;3:59;782406219;839
city three;6:13;327868535;372
check;2:59;756002998;444
attack;1:38;577609620;303
life;4:36;582975701;808
per;9:22;250414552;312
product;8:36;100901232;122
go them;10:27;745033963;891
prevent reflect;6:56;449022323;492
something analysis;2:31;751705901;124
different people;4:51;449883010;926
board often;1:10;899347290;1000
natural let;5:7;644830768;58
coach;0:21;856223765;423
couple;5:1;23662670;845
option commercial;4:25;227057572;173
sure;6:27;66070970;577
almost;10:53;366227207;386
born;0:6;778173855;496
address free;2:55;119598523;135
talk that;1:53;322699061;872
avoid want;0:19;333630044;73
language effect;10:29;591242438;885
purpose even;5:39;738536817;65
within;2:43;721889298;809
mother store;4:10;810215136;250
into food;7:43;695400621;980
return care;4:44;353139346;600
race;2:14;577799220;789
employee;2:26;927123441;365
subject southern;5:30;339845280;831
perhaps;0:53;709710305;111
almost any;7:41;217943799;187
director;1:40;39825607;944
water any;3:47;490462242;645
reduce;4:22;720229581;656
husband possible;6:42;855091165;336
management success;6:2;76329641;187
cause accept;10:6;796514598;878
author market;8:49;390784264;969
itself figure;6:20;959373560;583
learn law;10:13;801209796;750
under;3:44;912475353;37
dark;3:17;216326099;800
budget;1:51;341274393;335
bag least;8:49;724686202;706
affect seat;1:56;573044682;917
ok yet;3:59;971774326;425
deal;3:0;7601611;557
agreement;2:28;307841432;15
avoid either;5:2;548321636;433
tonight free;0:30;68883944;194
result;7:48;701023293;239
white ok;2:27;225909547;722
mouth;7:1;511497648;457
beat;4:20;306378522;503
more of;4:11;529769674;522
recognize history;9:36;934203968;68
rock;6:35;851239542;958
participant offer;4:15;745110568;341
soldier;9:47;96210193;399
cost grow;1:55;239208301;357
pick;3:18;877969140;378
only amount;1:45;855010296;374
task matter;3:46;114756311;540
make;8:54;551467601;278
several important;10:14;217360229;404
amount;8:20;920203679;429
feeling event;2:50;918655535;18
add;0:10;399400900;223
general think;4:40;931295057;784
line among;2:23;889763371;522
maintain under;1:30;227414787;378
seem;2:43;591843353;354
western;2:35;425651179;978
culture;6:14;481391106;203
leg able;8:14;54575740;470
country;8:58;68422864;79
whatever;5:37;154560938;64
difference;0:16;696715960;224
wrong big;0:50;273724553;154
here;5:31;527552375;513
throw;7:44;76370678;27
you design;0:36;418052316;2
lot fast;10:20;976828471;561
drive bring;8:34;799957960;335
night;6:27;676394220;782
so;4:27;400911060;775
human;8:19;98010722;52
free;6:2;106440710;41
near message;10:43;739946974;776
data;1:43;637577853;684
soldier job;8:40;10534407;458
five manager;6:41;108713254;288
church;10:2;325492917;535
television;5:11;379662374;651
positive;9:2;219355956;256
wait far;10:41;886549747;610
both cut;5:2;406211422;342
player;9:34;535326550;94
financial own;10:10;267847583;680
hour;9:5;454949664;868
traditional;6:6;480822953;676
knowledge;1:44;255889823;987
score;7:23;131917151;216
gas;3:34;657942643;843
much former;6:18;511779984;843
pay call;4:29;210476801;908
reality say;10:42;489518320;195
which agreement;7:24;83802289;242
any;1:7;394842234;629
improve particular;10:28;475105208;778
large partner;10:37;936301215;345
morning;10:24;257815157;376
professional;5:30;22735849;825
involve politics;1:49;820407057;431
firm;2:30;917716880;912
property nice;8:48;85279106;639
there;10:39;388003033;842
series drive;7:41;726410155;970
morning travel;9:50;285451555;321
full hundred;10:52;480338182;639
smile service;0:22;14007965;666
represent space;8:53;790423917;41
unit;8:31;40876112;440
because;1:50;59406647;308
threat sell;1:30;587067425;402
drug;7:19;878933390;376
expert somebody;2:44;94445623;772
such;9:6;936901694;841
foreign;10:23;886185541;200
could;6:53;433744504;36
continue once;7:43;308257806;732
official call;4:57;256911703;350
because customer;5:26;661421940;469
another;6:45;87407676;343
model institution;4:26;55774925;95
discuss;0:22;486260807;618
prove life;9:42;157885225;333
final study;4:49;168470366;272
professor we;3:16;907453964;951
thank;6:37;536460958;449
condition everything;9:19;62617013;390
room goal;8:26;340840013;948
those;6:47;700004629;703
child;6:5;926794052;63
help;5:10;24538166;618
ready;8:22;263902143;831
bank;1:37;701019987;963
smile;0:11;455365719;946
yes;10:47;197902673;940
participant;7:7;588846239;688
help establish;5:29;750441492;721
fast;10:13;304245549;387
hospital major;7:52;724595167;816
various will;5:19;875301152;305
prepare listen;2:37;366949798;167
everybody lose;6:45;359197162;717
story argue;6:18;401599907;161
company prevent;1:25;400578401;631
country bag;6:6;298955521;810
else;4:33;686244520;333
down;5:13;998305281;639
time soon;2:21;225632514;145
fast law;9:14;457683014;522
tonight present;10:20;789491500;136
pretty than;5:59;142907926;505
those teacher;3:34;661840127;555
teacher;2:15;429126290;738
security pass;6:42;955628281;232
kitchen;10:5;616918350;294
list town;0:32;980133234;271
risk;2:6;505072291;554
sometimes until;0:23;883503325;521
financial middle;5:34;115759534;377
hand start;3:58;321438930;903
pattern special;6:26;821547164;625
nation allow;8:16;637613209;812
early;8:29;576249566;691
green;1:3;382358409;520
ready;5:12;934573815;654
assume;2:5;871814176;615
trade visit;5:8;874242009;993
prove;3:14;499597213;353
another side;9:58;559957200;747
end;10:24;433026628;766
wonder;10:12;375186160;419
ball improve;1:2;440285086;715
represent blue;4:40;309834035;966
class work;4:18;315098226;185
strong;0:1;787790879;963
ask too;0:2;488726528;982
drop skin;7:43;533224294;79
course;10:54;632682383;546
beautiful;3:48;45680868;155
remain;1:36;127489062;149
foot;8:1;311155783;670
drive parent;4:51;923012121;513
expert soldier;7:24;164795344;655
what;5:55;898196474;465
should think;3:46;197021593;207
spring;6:1;31688760;750
smile;7:2;664099179;734
senior;0:30;641060859;382
money;10:34;826028013;174
information century;7:54;750722641;229
evidence;8:56;427818777;995
home;5:9;839464130;718
old;7:38;232085687;158
current cell;0:48;495894890;281
civil together;9:23;976035431;877
behind;2:15;829618151;489
such sound;7:41;139449102;901
wear agency;9:19;113702038;499
bill;2:39;216211926;998
manage tend;1:22;401126780;471
occur;5:3;351227878;676
guess time;5:31;315763067;546
against check;7:33;755823073;281
theory;6:54;993954297;438
book;2:44;268416336;562
hour;10:22;513336620;341
weight;7:44;508136148;540
decide policy;3:5;335758963;539
growth already;5:30;208189808;552
adult whose;7:10;106662898;670
not;1:13;926753066;307
I;4:16;188128161;435
another hour;6:16;346668130;55
development;5:4;157406068;937
machine there;4:33;455708461;750
friend;6:53;95461028;171
every;10:1;923777469;969
three;3:37;451820849;161
step;5:42;333763988;964
interview;8:52;221160220;773
current appear;3:16;305644546;620
body against;3:27;319874034;759
away remain;8:8;238967434;949
leave;10:8;23366860;782
teacher;0:58;299186680;169
discover;1:17;530509526;699
reality poor;1:4;797700492;365
whether daughter;9:33;408141771;333
writer;0:3;232905444;277
week;9:27;439036700;945
support hit;1:12;328303700;457
foot;10:22;506412246;492
then;4:50;530923819;276
decade;0:51;429800673;257
important;7:44;800597382;199
test;7:26;965660381;186
economic majority;9:56;505603146;710
nothing support;10:54;820466142;364
must picture;3:6;614601946;846
common century;3:21;99353492;874
little;6:22;386775803;827
important act;2:4;204480268;191
during;0:3;41267280;257
or;2:24;640383652;676
account;1:26;598061711;976
western;2:29;258680698;144
land movement;4:36;657199963;998
trouble;10:18;282157397;715
account;6:3;98699386;640
action here;4:36;539767647;255
so;4:16;617492087;218
turn yourself;9:14;830208757;982
science;6:57;324887339;724
decide;3:43;936502081;186
watch;7:9;162647544;973
never;4:9;965122620;237
bad;1:54;613036970;589
everybody interesting;9:43;888377370;127
particular center;10:10;870037513;244
approach almost;9:17;464911127;644
thus;2:58;336676082;790
more treat;7:35;521067722;730
character expect;7:19;981327931;621
decide;3:0;205221373;169
above generation;0:57;17257592;196
marriage material;5:30;41092743;197
company analysis;3:24;40154741;513
subject serve;5:30;367041761;952
team professor;5:8;948092291;347
responsibility anything;10:23;572774920;577
yourself;5:9;993043291;7
network week;5:7;31011312;79
officer wait;8:15;668894936;34
break;0:3;929423613;857
soldier;8:28;752837008;709
start whom;3:20;452342437;68
scene full;5:20;780437754;87
would society;6:25;710596479;645
inside information;10:56;562198695;338
woman difference;1:43;922282275;491
question memory;10:51;681304800;220
until;5:18;904792020;180
bring reason;5:15;477077544;611
form;5:31;466318126;561
happy;1:11;30307834;851
war;6:37;282501620;774
system catch;7:44;325254088;453
today organization;8:48;951760306;318
husband;5:24;285542356;65
system performance;10:46;53802504;274
every;4:38;540727483;631
production;8:4;589389862;548
still;6:50;627257133;97
finish there;0:49;537884227;106
beautiful plan;0:46;629788764;160
reality career;10:56;913737264;459
college authority;2:54;93175608;823
decade sometimes;10:44;498647960;703
what;8:45;729424102;481
tough case;8:5;598088058;334
act;6:47;366336553;922
way;8:51;478489202;750
keep;10:40;688064796;214
short;9:12;47431749;671
expert;8:43;906964492;10
series law;5:1;205854719;462
paper;5:3;394755247;3
animal own;5:57;191557402;882
class;1:30;922773131;256
this whether;4:18;208190330;930
whom;2:19;980275385;684
coach change;8:23;670436124;877
office cell;1:10;637013370;474
cup;7:43;758040150;329
exist;1:40;26967097;796
forward many;2:12;293163303;511
might improve;8:36;488261014;504
financial;5:54;483675989;354
answer;5:47;332421876;30
TV;9:46;954023750;756
art;2:0;820621922;674
eight black;5:26;233847846;217
couple;10:37;271521020;511
order;7:20;168972893;633
perform;6:53;786879179;155
exist speech;5:50;97876397;767
culture project;6:12;893298878;50
this sign;1:3;661173309;938
like;9:9;376776355;971
really;9:35;803929184;253
civil paper;3:16;967011937;775
notice might;10:47;853310257;778
on;3:37;544183088;838
not report;4:31;643088110;586
add;6:41;34799160;347
movie;3:0;450476993;267
ok;6:24;829423406;426
character sense;4:30;399490306;65
either through;2:31;449878222;611
produce laugh;4:48;25903209;964
particularly;5:12;466287169;806
maybe member;5:59;236726218;973
huge;1:55;222954667;294
mean boy;10:10;8981791;689
certainly soldier;4:10;231764904;951
send;10:4;722661342;519
across usually;2:44;82455544;700
bag;1:30;198912109;202
friend site;10:19;664556653;812
evening turn;9:21;493251837;958
at;6:21;920926660;223
glass fine;8:47;551568563;8
sing take;0:10;497284283;785
increase;1:12;786476720;150
example;0:1;204451266;616
do may;0:47;492960518;875
travel;0:14;585788014;440
choice;1:15;959985463;394
often;7:56;109370371;292
usually;9:45;431447969;510
probably decide;0:20;779018213;788
play society;6:39;637032799;108
north general;2:41;97970332;596
then;9:29;885274899;797
wall;7:43;786267384;58
practice;10:53;686232150;781
down everybody;6:54;739152632;323
administration;0:16;183851856;544
minute energy;9:2;160335229;500
month;5:14;236004546;320
address speak;0:44;718764051;655
require tough;3:21;759828075;278
room country;1:9;464398802;614
north;4:42;155651564;549
environment;8:51;425301400;452
official;9:2;128619597;999
yes;9:42;329837553;87
notice his;2:2;597253598;281
all training;3:1;237796721;723
yes;2:48;420107469;974
according difference;6:26;129990614;302
class blood;1:9;275181748;553
appear herself;2:25;797963960;273
and;4:1;592167084;468
sometimes;7:46;770506576;400
where federal;1:11;162564686;259
firm;4:6;583478130;837
service news;10:6;148185405;443
yeah growth;0:44;749729202;492
fire;3:0;43090376;217
house;3:46;356306754;639
expect important;3:44;793409035;367
behavior;6:49;535959234;503
beautiful learn;3:12;405079682;342
become such;2:58;380474519;292
throughout strategy;0:29;374663083;448
help;0:54;837680355;353
idea term;2:39;859848673;889
support;1:58;369052283;622
find;3:12;413453122;177
tell provide;7:35;335871927;993
draw improve;2:8;700332929;487
everyone these;9:35;505643139;899
show;9:19;734291390;855
information;7:21;646957194;792
outside maybe;10:59;708221519;876
realize between;10:23;742353524;933
meeting decide;3:40;685586491;924
piece;6:54;75327780;488
often pull;8:15;3423293;633
away amount;9:3;974278452;977
another;9:43;880223009;872
beat decade;5:32;704586538;206
that once;7:28;567798344;672
hand reach;9:8;905402;147
why home;0:40;655829580;890
later;4:17;834565413;667
our since;8:38;842218504;918
produce must;8:59;390348695;844
television send;5:32;467481464;387
find;3:28;751974789;347
interesting through;5:25;483805894;420
real;1:46;835909267;999
public;10:9;9723220;647
land full;6:54;304352986;487
point;8:36;605343778;887
your risk;1:50;819120252;446
support show;2:36;900795259;783
late help;0:12;636374365;319
give firm;8:35;809474689;693
story;8:52;681001824;968
room;6:6;260564446;685
foot public;5:48;864681132;477
who;1:15;640293844;505
yet either;10:50;598284384;206
vote officer;8:52;820614148;888
time act;10:36;588709087;357
idea drug;9:59;554675408;557
Mr garden;1:12;316274433;893
vote;0:27;390965584;906
century benefit;2:33;848705897;498
discuss;0:40;193025020;238
end;9:8;509088984;221
carry;6:22;16457474;123
site design;5:34;825802958;43
pull;2:37;478852349;713
over eye;2:4;891400297;904
determine;9:23;705948261;238
analysis evidence;6:35;215366171;725
cold;9:26;285745700;960
occur hair;4:16;540150590;746
guy;3:57;946267578;416
professor;10:43;865034303;940
set store;4:9;380395822;888
though;10:30;401754313;204
especially great;6:24;618315666;705
glass;2:52;559834388;247
east;8:50;810901693;666
road;9:44;120123267;174
rule;6:56;655916834;951
meeting;8:54;387392311;173
consumer audience;4:38;397183777;143
trial camera;5:48;230145206;85
property;2:28;345227146;646
debate;2:11;65758818;566
white;9:6;820546920;169
win;9:17;405421938;732
method;5:41;199610216;462
able attention;1:21;21773261;75
begin state;1:9;67111969;417
staff a;7:30;678048975;467
day;8:42;104823325;481
along;10:18;880010194;402
then;5:30;412169841;609
white particular;0:12;258680626;901
question;3:58;253700831;470
really full;0:52;37856195;474
effort feel;5:6;751201735;676
relate;7:7;603552255;487
between open;9:41;78282648;834
sport movement;5:45;712755486;174
yard;10:6;2672326;788
friend;0:30;238387549;239
friend live;7:33;451562907;869
green leader;8:22;286038217;730
simple improve;7:53;287524026;839
use trouble;4:57;358692710;987
management;6:7;82490255;514
dog;4:55;401599022;514
miss sure;2:17;462109760;58
man month;10:27;972730703;385
Congress;6:47;342083247;816
feeling language;3:44;19361229;490
when;6:37;938167920;634
difference;4:25;26997973;798
question;2:57;625350268;862
young;0:1;3738868;888
practice;0:20;928441867;205
party;2:31;360728927;596
administration seat;1:34;100231386;854
daughter;10:4;665981791;210
here;6:31;384076161;334
quickly;4:34;571859429;787
office road;3:58;460453521;504
note billion;3:45;702757693;368
movement hear;3:42;188303900;549
minute under;2:10;507920766;722
close;5:43;496060331;605
however term;7:34;532008433;971
suffer;8:59;728257020;6
next;10:29;101458890;286
federal huge;1:58;343689285;87
protect box;0:2;583274293;286
throw;10:37;616492900;53
quite;9:58;458231720;937
shoulder;5:26;42578535;13
score;5:49;993268297;46
left;1:3;972502438;1000
build continue;5:58;138712562;340
here;1:13;627420969;213
street two;8:16;257528798;201
them;8:26;968671461;175
cut;3:46;116231718;886
artist;2:31;292536557;666
where leg;2:50;138893654;265
cultural;8:48;534933135;563
by;8:25;633516505;145
nice;9:55;618485442;966
likely property;7:9;700643631;38
gas skill;4:56;82804202;890
born arm;9:34;295611840;189
ok check;6:3;438103829;978
walk with;9:54;569859648;987
smile or;1:42;117124766;853
nation address;9:29;88540503;74
radio role;5:28;532480253;895
read develop;9:29;292098718;456
issue act;10:29;468966871;693
energy;9:19;59030383;580
cell strategy;2:32;13335344;461
Republican;10:3;48101435;157
consider window;4:9;33465819;927
available;9:14;582047270;358
listen student;4:12;130225232;632
civil claim;4:26;716234803;501
thing without;7:33;194704392;563
lawyer director;3:41;740284493;175
mother enjoy;8:9;753258542;471
husband;8:19;199041795;531
his;9:7;60146795;192
rich place;10:16;543638379;610
financial;5:18;389253937;976
life;2:20;656937083;759
guess;9:19;837204830;720
challenge;4:24;721637237;845
another;0:4;594645599;459
soon less;3:40;321936297;133
political than;0:1;950317236;747
try;6:47;58706253;713
question available;3:50;513107424;24
particularly;1:45;172643312;970
dog;9:16;399411047;64
purpose;3:58;33709796;345
once whose;10:34;627353973;635
movement;10:25;458871569;34
exactly;6:32;308691113;369
with drop;10:7;574872691;243
site never;4:24;545629176;736
paper;8:22;324735572;390
security;8:22;121146785;462
better;0:12;160476446;720
keep;5:46;370560434;97
teacher;7:27;160259476;977
five bring;3:19;586826889;505
return magazine;10:46;238737529;833
step note;7:15;292951696;566
win;7:9;702259867;120
really move;4:28;405253872;896
kind;9:4;500122511;272
but;6:58;447856965;313
community;2:13;62446889;289
center;4:55;503670421;735
understand;4:41;972264880;856
class;3:15;502425125;229
clearly customer;3:29;516291889;395
without;0:3;226506942;289
deal;6:17;440055713;97
less meeting;9:20;195392197;155
traditional;10:39;678999623;234
foot;3:25;86686670;981
magazine;9:3;837382846;842
meet compare;3:18;557806309;492
experience decide;8:49;553479092;259
book cover;4:10;958788645;574
of development;10:4;659482493;347
conference ten;1:23;902819879;401
decision arm;2:30;198886358;176
cold notice;0:18;3061284;980
far environment;5:42;915804046;553
agent;1:58;391857229;617
officer;1:50;616679318;789
energy pattern;3:10;552583929;482
building;8:1;577196685;814
identify;0:2;109203397;778
executive bad;5:0;41724549;727
away sister;1:41;745227791;405
order hour;5:2;87028021;213
conference pull;2:43;808384978;146
almost under;1:35;421931926;12
seem cup;10:6;763685379;850
major;3:15;256966801;997
threat;2:35;516277422;782
way;6:26;640128910;114
offer how;4:40;415089452;802
stuff for;8:44;88831226;882
occur;5:6;509358111;938
listen wide;4:47;528391852;909
item;5:17;663095351;707
local degree;7:40;658521559;431
too human;5:2;703751585;998
some choose;5:30;953933268;74
research;8:21;168675143;834
hundred;2:54;408933882;900
why senior;10:37;311444627;215
add;5:3;464256628;456
Mrs;0:5;795322370;920
station;5:41;79894715;194
include;0:29;66132022;526
family;1:16;777756334;254
fall southern;5:34;896755369;988
themselves sometimes;9:31;603826117;219
really walk;1:32;489384166;982
spend;10:28;502013062;771
standard;2:18;332118484;596
raise;9:12;311178205;732
subject;9:56;969812871;846
purpose his;5:9;473826509;841
commercial;6:30;960705307;137
break;4:5;943976190;229
likely skill;4:28;748481048;474
south add;8:37;865245721;255
bring;10:59;537499566;842
he fast;2:29;821282818;827
since;3:52;249732505;621
else bring;6:7;52173503;943
purpose;9:51;692069554;423
game exactly;4:45;282763805;936
program fast;9:48;638778501;12
tell;1:42;308117709;372
no whom;2:41;674380272;91
maintain;2:31;705912671;730
best;7:44;996925916;996
evidence;5:2;595531908;101
size southern;5:32;576435830;297
war;2:16;797289564;794
rate stock;4:52;784872812;730
collection;6:24;552117698;977
try pressure;3:14;913097340;80
buy;10:39;251426271;224
once;3:12;81045263;934
nation;1:38;840592536;310
might job;2:26;325750372;99
season;6:56;250960800;984
morning;8:36;112959610;696
wrong scientist;6:26;505829591;849
certain represent;4:43;655745275;670
detail choose;1:50;221876799;470
anyone article;4:53;297421437;227
work;2:8;539140312;544
Republican;9:15;556532946;493
personal program;1:32;818896418;399
detail give;1:28;644602339;388
different understand;9:32;944745861;346
effort;1:11;116376275;91
TV;0:52;2387880;198
loss traditional;4:32;209279774;188
force not;4:5;949569700;766
son leg;6:45;542770060;480
memory;7:7;519196088;817
throw;0:26;954413909;801
alone type;6:39;274566393;400
laugh;8:51;469657560;990
another;4:59;306133730;483
few;1:36;534423600;874
street cover;1:43;326530399;882
agency;3:56;87569053;804
society;8:56;708772523;738
statement production;3:46;221869000;231
likely reach;6:7;131097111;553
college;2:2;22923575;877
suggest sport;10:57;73044306;154
music;9:48;692528235;190
Republican;8:39;403644244;632
during too;8:18;798412010;418
phone;2:38;365104586;18
election;7:50;508952048;544
face put;2:53;401202948;779
seat special;1:48;521032279;497
grow;5:46;742601130;197
side respond;4:21;443076491;642
look;4:6;111278544;363
appear floor;3:52;677204573;483
body;1:17;828265625;659
particular;1:37;151252635;407
owner;2:11;973744918;249
plant;3:2;974221229;316
family during;5:26;221662718;748
information;1:54;13791591;375
part which;2:41;505861566;944
senior future;4:16;141894009;356
office;7:5;879168292;908
here offer;6:36;800925137;426
history;6:8;772856411;987
follow best;1:25;784442713;959
several;6:28;268938692;755
democratic;2:2;239709183;339
dog issue;1:17;138630065;643
outside memory;10:55;811605523;171
deep;10:0;54214592;537
film;5:41;75933753;222
investment;7:56;786498875;37
sound shoulder;2:13;939906474;251
reality blood;6:38;190742218;141
woman body;4:27;418460851;460
minute;4:19;658362950;407
statement;4:17;162895015;898
decision;10:34;969433270;929
fall;0:38;681487446;228
place;4:36;634974853;124
authority;7:24;506356575;306
tend;10:8;977486729;843
out;0:7;308032500;287
board;4:9;153536796;42
into audience;5:30;610524833;738
drop;3:52;541906061;384
still;9:13;58285118;414
five set;1:53;419855235;246
still fast;1:38;717553789;398
ever along;2:42;600348678;70
kid establish;4:4;761586174;462
then again;5:30;937982696;225
act;4:29;676321742;243
agreement building;5:19;899784831;755
can its;0:55;325776701;800
tell special;7:42;546696887;705
soon;2:20;707300410;156
concern;3:14;616405361;639
room explain;1:3;780120914;910
skill;10:16;522163848;905
every;1:43;199308637;223
establish car;5:56;891977721;464
alone direction;3:51;901449830;943
under;9:27;951546331;984
forward story;4:29;937563946;452
subject couple;7:13;214071558;421
identify fact;7:26;953755468;372
use;10:31;539057048;16
behind daughter;9:59;562956227;105
meet benefit;8:0;682299122;114
energy;3:33;861815216;773
camera lay;7:40;13661548;388
others condition;2:46;951644414;257
meet;3:38;372647294;995
fish make;6:41;592258939;539
score weight;9:15;281044523;395
yeah;4:43;831143265;803
federal he;7:4;344631444;462
ask;9:7;181203011;721
choice;4:56;218653246;516
enjoy;0:50;345377266;980
environment movie;4:58;755404552;5
stuff;5:23;42461883;430
she four;0:14;95320274;871
audience;10:3;601633015;619
majority;4:35;567554720;545
authority many;1:34;999549353;970
prove move;0:44;267219501;388
visit;0:19;677983402;483
partner first;4:59;492594522;462
car her;3:5;750131307;343
conference ten;8:20;79625996;867
more;2:8;178874681;771
side;8:18;756090298;670
raise;5:25;36220302;638
along;1:8;56338840;262
art;8:44;96269413;953
daughter;3:18;519736652;584
cup;3:12;883523279;446
big heart;4:9;536553429;648
until hospital;4:3;707560775;860
seat enjoy;3:1;592433628;475
hospital film;5:53;166988015;971
agree senior;8:36;163228897;755
relationship live;4:8;549499560;445
station;3:19;430863456;678
once;4:17;930079824;658
watch short;8:22;674888835;708
soon half;4:30;465165845;235
civil;9:43;736065188;209
guess;5:17;809826556;936
instead;1:48;329374321;402
item small;2:49;103589914;772
coach rock;9:24;605247908;447
with;0:28;658144584;78
purpose;1:10;139121090;689
cup foot;8:56;281405206;61
once safe;8:4;368815836;385
everything war;7:4;823323781;212
rate gas;10:9;357909558;225
baby;0:22;699555728;451
majority big;2:18;300317647;215
service race;1:56;778320222;499
sound;4:46;274727038;207
discussion;0:58;510885116;976
course;2:26;222498130;595
reality first;3:7;466748048;292
effort;1:4;532403192;241
value;10:52;314980094;602
sure;4:10;114610620;960
accept church;6:43;787508075;302
condition part;6:2;625601515;166
situation;1:7;660298764;383
forget meeting;5:0;689736564;166
success;3:12;589867681;952
store;9:1;648417608;336
easy they;4:46;819786548;514
who explain;10:42;661907115;980
second action;2:41;802283032;374
happen trouble;6:14;124534338;117
seek risk;0:2;30864576;278
form;2:5;55450678;546
others;5:14;241195445;993
how act;4:15;449762633;908
level bag;6:36;496894665;578
activity;2:16;203028418;350
better;3:58;954670987;830
compare;10:42;257190546;867
occur pattern;9:50;921986403;705
five;6:1;796830516;20
term late;5:14;766331638;719
think before;4:22;974012513;484
she difficult;8:59;689873488;22
owner quality;5:28;90396809;833
off several;8:49;350845836;150
growth affect;8:28;134300542;744
road;8:22;222474804;317
should card;9:25;547792422;473
try address;8:3;633744109;860
tree need;0:43;547613506;54
hold;7:58;505120717;98
partner;9:17;370770847;104
small fund;1:12;602684293;970
understand hope;7:47;451184563;114
hospital;7:1;566799616;671
brother;3:2;868115704;418
hundred;3:27;49390221;355
card page;8:51;937967790;195
herself network;9:3;610553672;917
care who;7:33;301003105;567
them;6:42;249709873;617
else;9:10;858361805;725
future;0:36;283286073;305
worker debate;0:40;64475599;974
